"Date","Price","Open","High","Low","Change %"
"Mar 23, 1998","5.5320","5.5320","5.5320","5.5320","0.31%"
"Mar 20, 1998","5.5150","5.5150","5.5150","5.5150","0.00%"
"Mar 19, 1998","5.5150","5.5150","5.5150","5.5150","0.31%"
"Mar 18, 1998","5.4980","5.4980","5.4980","5.4980","0.00%"
"Mar 17, 1998","5.4980","5.4980","5.4980","5.4980","0.62%"
"Mar 16, 1998","5.4640","5.4640","5.4640","5.4640","-0.31%"
"Mar 13, 1998","5.4810","5.4810","5.4810","5.4810","0.29%"
"Mar 12, 1998","5.4650","5.4650","5.4650","5.4650","-1.23%"
"Mar 11, 1998","5.5330","5.5330","5.5330","5.5330","0.00%"
"Mar 10, 1998","5.5330","5.5330","5.5330","5.5330","-0.31%"
"Mar 09, 1998","5.5500","5.5500","5.5500","5.5500","-0.61%"
"Mar 06, 1998","5.5840","5.5840","5.5840","5.5840","-0.59%"
"Mar 05, 1998","5.6170","5.6170","5.6170","5.6170","0.59%"
"Mar 04, 1998","5.5840","5.5840","5.5840","5.5840","-0.91%"
"Mar 03, 1998","5.6350","5.6350","5.6350","5.6350","0.91%"
"Mar 02, 1998","5.5840","5.5840","5.5840","5.5840","0.90%"
"Feb 27, 1998","5.5340","5.5340","5.5340","5.5340","-0.90%"
"Feb 26, 1998","5.5840","5.5840","5.5840","5.5840","0.90%"
"Feb 25, 1998","5.5340","5.5340","5.5340","5.5340","-0.52%"
"Feb 24, 1998","5.5630","5.5630","5.5630","5.5630","2.22%"
"Feb 23, 1998","5.4420","5.4420","5.4420","5.4420","0.65%"
"Feb 20, 1998","5.4070","5.4070","5.4070","5.4070","0.32%"
"Feb 19, 1998","5.3900","5.3900","5.3900","5.3900","0.63%"
"Feb 18, 1998","5.3560","5.3560","5.3560","5.3560","0.32%"
"Feb 17, 1998","5.3390","5.3390","5.3390","5.3390","-0.02%"
"Feb 13, 1998","5.3400","5.3400","5.3400","5.3400","-0.32%"
"Feb 12, 1998","5.3570","5.3570","5.3570","5.3570","-0.63%"
"Feb 11, 1998","5.3910","5.3910","5.3910","5.3910","-0.31%"
"Feb 10, 1998","5.4080","5.4080","5.4080","5.4080","0.32%"
"Feb 09, 1998","5.3910","5.3910","5.3910","5.3910","0.32%"
"Feb 06, 1998","5.3740","5.3740","5.3740","5.3740","-0.02%"
"Feb 05, 1998","5.3750","5.3750","5.3750","5.3750","0.94%"
"Feb 04, 1998","5.3250","5.3250","5.3250","5.3250","0.00%"
"Feb 03, 1998","5.3250","5.3250","5.3250","5.3250","-0.62%"
"Feb 02, 1998","5.3580","5.3580","5.3580","5.3580","0.62%"
"Jan 30, 1998","5.3250","5.3250","5.3250","5.3250","-0.32%"
"Jan 29, 1998","5.3420","5.3420","5.3420","5.3420","-2.14%"
"Jan 28, 1998","5.4590","5.4590","5.4590","5.4590","-0.13%"
"Jan 27, 1998","5.4660","5.4660","5.4660","5.4660","1.60%"
"Jan 26, 1998","5.3800","5.3800","5.3800","5.3800","-0.65%"
"Jan 23, 1998","5.4150","5.4150","5.4150","5.4150","1.92%"
"Jan 22, 1998","5.3130","5.3130","5.3130","5.3130","-0.34%"
"Jan 21, 1998","5.3310","5.3310","5.3310","5.3310","-0.97%"
"Jan 20, 1998","5.3830","5.3830","5.3830","5.3830","0.64%"
"Jan 16, 1998","5.3490","5.3490","5.3490","5.3490","1.58%"
"Jan 15, 1998","5.2660","5.2660","5.2660","5.2660","-0.32%"
